id,head,rel,tail,confidence,sentence,time,subject,paper_id
315660,companies,play,multiple,0.8772656277736296,",Stakeholders of companies that play multiple roles can use the new PMS model to comprehensively evaluate the performance of logistics systems",2019,Engineer_Info-science,25771174.0
315680,bugs,resolve,release,0.9327330412371158,"During each release, new bugs are reported, triaged and resolved",2019,Biology_Info-science,6477702.0
315683,fluorescence,correlate,analyte,0.9355442627516652,The changes in fluorescence intensities are then correlated to the amount of analyte present,2019,Biology_Info-science,6483648.0
315685,frequencies,increase,power densities,0.8914690235753817,"Higher switching frequencies increase power densities, but also increase frequencies of electromagnetic noise accompanying switching operations, resulting in more serious electromagnetic interference (EMI)",2019,Engineer_Info-science,25965438.0
315687,forces,explicitly formulate,elements,0.9030401971054748,New curvature strains are developed and elastic forces are explicitly formulated for the cable elements,2019,Physics_Engineer,4849597.0
315688,behaviour,measure,GPS devices,0.95661548140274,China) participated in an experiment where car following behaviour was measured with GPS devices,2019,Engineer_Info-science,25968916.0
315691,calibration,do,driver,0.9030401971054748,The calibration done for different driver types shows that several model parameters are significantly different for the different driver classes,2019,Engineer_Info-science,25968916.0
315693,channel,use,electric field,0.943298909360718,"Initially, channel potential is derived and is used to calculate the electric field",2019,Physics_Engineer,4864048.0
315701,information,constrain,channel,0.8942434158739456,"With the increased demand for information from networked sensors, we propose the use of expected information value rate (EIVR) as the criterion to maximize the usage of the effective channel capacity in an information constrained channel",2019,Engineer_Info-science,26047266.0
315711,measurements,collect,rats,0.9186941924198344,Cole-Cole parameters are fitted with Particle Swarm Optimization (PSO) to a total of 700 dielectric property measurements collected from 22 rats,2019,Biology_Info-science,6562980.0
315716,data transfer,not influence,voltage,0.8994983586434495,"The sensor does not require any metallic cable for delivering energy; therefore, the measured field distribution is not influenced by it and the data transfer from the sensor is also not influenced by any induced noise voltage",2019,Physics_Engineer,4925667.0
315720,Analysis,ignore,frailty,0.7950722565701456,Analysis that ignore frailty when it is present leads to incorrect inferences,2019,Biology_Info-science,6599101.0
315724,deep neural network,propose,paper,0.9532908702209713,"In this paper, a joint deep neural network model is proposed to classify pain intensity in four categories from facial images",2019,Biology_Info-science,6602337.0
315725,capacitances,sense,electric fields,0.9111779447320654,This paper discusses measurements with sensors based on open air capacitances sensing the electric fields from the line having a wide frequency bandwidth and excellent electromagnetic compatibility performance,2019,Physics_Engineer,4926101.0
315728,frames,design,AISC,0.9250606141558616,"The investigated frames are designed and optimized using genetic algorithm (GA) according to LRFD-AISC (load and resistance factor design, american institute of steel construction)",2019,Engineer_Info-science,26358855.0
315732,paper,propose,reconfigurable architecture,0.9030401971054748,This paper proposes an efficient reconfigurable architecture for enhancement of medical image,2019,Biology_Info-science,6641064.0
315733,simulation model,validate,transients,0.9385482820822948,"For switching transients, the simulation model was validated in terms of measured and simulated voltage waveforms resulting in similar maximum overvoltage and frequency content",2019,Physics_Engineer,4926101.0
315735,architecture,post,processing block,0.896604430840561,The novel architecture for Histogram Generation and Equalization is developed and applied to post processing block to accurately enhance the images,2019,Biology_Info-science,6641064.0
315739,converter,control,DC voltage,0.9374058759955192,"The machine-side converter controls the DC voltage and the stator current, and analyzes the control strategy of the machine-side converter and the control Strategy without the speed sensor",2019,Physics_Engineer,4956648.0
315740,Cet article,offre,perspectives,0.8817598924294554,Cet article offre des perspectives interessantes pour de nombreuses applications fondees sur l'interaction robot/humain dans un environnement industriel,2019,Engineer_Info-science,26497846.0
315744,centers,perform,analysis,0.9314904193639496,Appropriate cases were retrieved using local databases of two largest Israeli centers performing CMA analysis,2019,Biology_Info-science,6650966.0
315749,database search,yield,patients,0.9111779447320654,Local database search yielded eight new patients with 13q33,2019,Biology_Info-science,6650966.0
315753,optimum,determine,polarimeter,0.963964994199362,"In this work, the four optimum azimuthal angles are determined for a full-Stokes scanning polarimeter comprising a rectangular prism, quarter-wave plate, and four linear polarizers",2019,Physics_Engineer,5008410.0
315756,Scaffold,with scan,electron,0.9064683704715876,Scaffold and cell/scaffold constructs were also evaluated with scanning electron microscopy and histochemical studies,2019,Physics_Engineer,5018266.0
315757,Traditional recommender systems,suffer,cold start problems,0.896604430840561,"Traditional recommender systems, however, suffer from data sparsity and cold start problems",2019,Biology_Info-science,6689374.0
315758,information,provide,study,0.9030401971054748,Then an electrical-level analysis was done based on the information provided from the previous study to investigate the threshold LET,2019,Engineer_Info-science,26654872.0
315760,oracle,not observe,infection,0.896604430840561,In this work we propose a technique to automatically determine which of the following three reasons prevent the detection of the extreme transformation is : the test inputs are not sufficient to infect the state of the program; the infection does not prop,2019,Biology_Info-science,6720012.0
